Date,Cash Value,Holding Value,Total,AMZN,MSFT,NVDA,TSLA,GOOGL,META,AAPL
2018-04-11,40.78279021382332,46147.3486289978,46188.131419211626,0,1,4,17,10,0,1048
2018-04-12,40.78279021382332,46593.655488967896,46634.43827918172,0,1,4,17,10,0,1048
2018-04-13,40.78279021382332,46753.89420127869,46794.67699149251,0,1,4,17,10,0,1048
2018-04-16,40.78279021382332,47035.24891281128,47076.0317030251,0,1,4,17,10,0,1048
2018-04-17,40.78279021382332,47684.4340801239,47725.216870337725,0,1,4,17,10,0,1048
2018-04-18,40.78279021382332,47584.31439399719,47625.097184211016,0,1,4,17,10,0,1048
2018-04-19,40.78279021382332,46277.43045806885,46318.21324828267,0,1,4,17,10,0,1048
2018-04-20,40.78279021382332,44404.10998916626,44444.89277938008,0,1,4,17,10,0,1048
2018-04-23,40.78279021382332,44268.67707633972,44309.459866553545,0,1,4,17,10,0,1048
2018-04-24,40.78279021382332,43638.095306396484,43678.87809661031,0,1,4,17,10,0,1048
2018-04-25,40.78279021382332,43819.88476371765,43860.667553931475,0,1,4,17,10,0,1048
2018-04-26,40.78279021382332,43987.62132072449,44028.40411093831,0,1,4,17,10,0,1048
2018-04-27,40.78279021382332,43495.310567855835,43536.09335806966,0,1,4,17,10,0,1048
2018-04-30,40.78279021382332,44256.50521469116,44297.288004904985,0,1,4,17,10,0,1048
2018-05-01,40.78279021382332,45282.199924468994,45322.98271468282,0,1,4,17,10,0,1048
2018-05-02,40.78279021382332,47231.81129074097,47272.59408095479,0,1,4,17,10,0,1048
2018-05-03,40.78279021382332,47298.07548904419,47338.85827925801,0,1,4,17,10,0,1048
2018-05-04,40.78279021382332,49141.32849121094,49182.11128142476,0,1,4,17,10,0,1048
2018-05-07,47.00004008412361,49499.66130542755,49546.661345511675,0,1,3,17,10,0,1048
2018-05-08,59.56054022908211,49718.6984539032,49778.25899413228,0,1,1,17,10,0,1048
2018-05-09,66.00854018330574,50077.49848365784,50143.50702384114,0,1,0,17,10,0,1048
2018-05-10,66.00854018330574,50786.81257247925,50852.821112662554,0,1,0,17,10,0,1048
2018-05-11,66.00854018330574,50401.17036819458,50467.178908377886,0,1,0,17,10,0,1048
2018-05-14,66.00854018330574,50277.52774620056,50343.53628638387,0,1,0,17,10,0,1048
2018-05-15,66.00854018330574,49809.10630607605,49875.114846259356,0,1,0,17,10,0,1048
2018-05-16,66.00854018330574,50267.030406951904,50333.03894713521,0,1,0,17,10,0,1048
2018-05-17,66.00854018330574,49950.670108795166,50016.67864897847,0,1,0,17,10,0,1048
2018-05-18,66.00854018330574,49758.12866973877,49824.137209922075,0,1,0,17,10,0,1048
2018-05-21,66.00854018330574,50121.088275909424,50187.09681609273,0,1,0,17,10,0,1048
2018-05-22,66.00854018330574,49982.75394439697,50048.76248458028,0,1,0,17,10,0,1048
2018-05-23,66.00854018330574,50308.239517211914,50374.24805739522,0,1,0,17,10,0,1048
2018-05-24,66.00854018330574,50251.230043411255,50317.23858359456,0,1,0,17,10,0,1048
2018-05-25,66.00854018330574,50364.39046859741,50430.39900878072,0,1,0,17,10,0,1048
2018-05-29,66.00854018330574,50183.43807029724,50249.44661048055,0,1,0,17,10,0,1048
2018-05-30,66.00854018330574,50093.30100440979,50159.309544593096,0,1,0,17,10,0,1048
2018-05-31,66.00854018330574,49931.4727230072,49997.48126319051,0,1,0,17,10,0,1048
2018-06-01,66.00854018330574,50841.90076446533,50907.90930464864,0,1,0,17,10,0,1048
2018-06-04,66.00854018330574,51273.955823898315,51339.96436408162,0,1,0,17,10,0,1048
2018-06-05,66.00854018330574,51654.86668205261,51720.87522223592,0,1,0,17,10,0,1048
2018-06-06,66.00854018330574,51860.823863983154,51926.83240416646,0,1,0,17,10,0,1048
2018-06-07,66.00854018330574,51712.84708786011,51778.85562804341,0,1,0,17,10,0,1048
2018-06-08,66.00854018330574,51253.398891448975,51319.40743163228,0,1,0,17,10,0,1048
2018-06-11,66.00854018330574,51150.13885498047,51216.147395163774,0,1,0,17,10,0,1048
2018-06-12,66.00854018330574,51441.23735046387,51507.24589064717,0,1,0,17,10,0,1048
2018-06-13,66.00854018330574,51027.11483383179,51093.12337401509,0,1,0,17,10,0,1048
2018-06-14,66.00854018330574,51076.49179840088,51142.500338584185,0,1,0,17,10,0,1048
2018-06-15,66.00854018330574,50561.77005195618,50627.77859213948,0,1,0,17,10,0,1048
2018-06-18,66.00854018330574,50562.80545043945,50628.81399062276,0,1,0,17,10,0,1048
2018-06-19,66.00854018330574,49740.54230308533,49806.55084326863,0,1,0,17,10,0,1048
2018-06-20,66.00854018330574,49967.421003341675,50033.42954352498,0,1,0,17,10,0,1048
2018-06-21,66.00854018330574,49670.226430892944,49736.23497107625,0,1,0,17,10,0,1048
2018-06-22,66.00854018330574,49512.20853805542,49578.217078238726,0,1,0,17,10,0,1048
2018-06-25,47.73103955388069,48791.91485643387,48839.64589598775,0,1,3,17,10,0,1048
2018-06-26,35.54353955388069,49403.896824359894,49439.440363913774,0,1,5,17,10,0,1048
2018-06-27,29.660539656877518,49331.72230434418,49361.382844001055,0,1,6,17,10,0,1048
2018-06-28,29.660539656877518,49695.73633861542,49725.396878272295,0,1,6,17,10,0,1048
2018-06-29,29.660539656877518,49586.23681163788,49615.897351294756,0,1,6,17,10,0,1048
2018-07-02,29.660539656877518,50128.3050661087,50157.96560576558,0,1,6,17,10,0,1048
2018-07-03,29.660539656877518,49232.063530921936,49261.72407057881,0,1,6,17,10,0,1048
2018-07-05,29.660539656877518,49631.99421977997,49661.654759436846,0,1,6,17,10,0,1048
2018-07-06,29.660539656877518,50314.02648830414,50343.687027961016,0,1,6,17,10,0,1048
2018-07-09,29.660539656877518,51015.81594848633,51045.476488143206,0,1,6,17,10,0,1048
2018-07-10,29.660539656877518,50960.84507369995,50990.50561335683,0,1,6,17,10,0,1048
2018-07-11,29.660539656877518,50310.88880062103,50340.54934027791,0,1,6,17,10,0,1048
2018-07-12,29.660539656877518,51151.30218410492,51180.9627237618,0,1,6,17,10,0,1048
2018-07-13,29.660539656877518,51234.88447570801,51264.545015364885,0,1,6,17,10,0,1048
2018-07-16,29.660539656877518,51110.26261520386,51139.923154860735,0,1,6,17,10,0,1048
2018-07-17,29.660539656877518,51276.15802383423,51305.818563491106,0,1,6,17,10,0,1048
2018-07-18,29.660539656877518,51001.15840816498,51030.818947821856,0,1,6,17,10,0,1048
2018-07-19,29.660539656877518,51377.24313926697,51406.903678923845,0,1,6,17,10,0,1048
2018-07-20,29.660539656877518,51255.51480102539,51285.17534068227,0,1,6,17,10,0,1048
2018-07-23,29.660539656877518,51296.32831668854,51325.988856345415,0,1,6,17,10,0,1048
2018-07-24,29.660539656877518,51677.128849983215,51706.78938964009,0,1,6,17,10,0,1048
2018-07-25,29.660539656877518,52179.32775878906,52208.98829844594,0,1,6,17,10,0,1048
2018-07-26,29.660539656877518,52021.15443134308,52050.814970999956,0,1,6,17,10,0,1048
2018-07-27,29.660539656877518,51145.49089241028,51175.151432067156,0,1,6,17,10,0,1048
2018-07-30,29.660539656877518,50842.2897977829,50871.950337439775,0,1,6,17,10,0,1048
2018-07-31,29.660539656877518,50950.28923416138,50979.949773818254,0,1,6,17,10,0,1048
2018-08-01,29.660539656877518,53893.69751167297,53923.35805132985,0,1,6,17,10,0,1048
2018-08-02,29.660539656877518,55498.05318450928,55527.713724166155,0,1,6,17,10,0,1048
2018-08-03,29.660539656877518,55652.90909767151,55682.569637328386,0,1,6,17,10,0,1048
2018-08-06,29.660539656877518,55929.000078201294,55958.66061785817,0,1,6,17,10,0,1048
2018-08-07,29.660539656877518,55468.341985702515,55498.00252535939,0,1,6,17,10,0,1048
2018-08-08,36.1390395462513,55491.676173210144,55527.815212756395,0,1,5,17,10,0,1048
2018-08-09,36.1390395462513,55899.96212673187,55936.101166278124,0,1,5,17,10,0,1048
2018-08-10,36.1390395462513,55542.852091789246,55578.9911313355,0,1,5,17,10,0,1048
2018-08-13,36.1390395462513,55892.41506385803,55928.55410340428,0,1,5,17,10,0,1048
2018-08-14,49.252539187669754,56106.72927236557,56155.98181155324,0,1,3,17,10,0,1048
2018-08-15,49.252539187669754,56209.93109416962,56259.18363335729,0,1,3,17,10,0,1048
2018-08-16,49.252539187669754,57008.99656581879,57058.24910500646,0,1,3,17,10,0,1048
2018-08-17,49.252539187669754,58086.060312747955,58135.312851935625,0,1,3,17,10,0,1048
2018-08-20,49.252539187669754,57536.52011394501,57585.77265313268,0,1,3,17,10,0,1048
2018-08-21,49.252539187669754,57438.98221588135,57488.23475506902,0,1,3,17,10,0,1048
2018-08-22,49.252539187669754,57445.272651195526,57494.525190383196,0,1,3,17,10,0,1048
2018-08-23,62.611539393663406,57545.97242593765,57608.583965331316,0,1,1,17,10,0,1048
2018-08-24,69.44703915715218,57726.55864906311,57796.00568822026,0,1,0,17,10,0,1048
2018-08-27,69.44703915715218,58199.85495567322,58269.30199483037,0,1,0,17,10,0,1048
2018-08-28,69.44703915715218,58648.03052711487,58717.47756627202,0,1,0,17,10,0,1048
2018-08-29,69.44703915715218,59510.78185272217,59580.22889187932,0,1,0,17,10,0,1048
2018-08-30,69.44703915715218,60040.59966278076,60110.046701937914,0,1,0,17,10,0,1048
2018-08-31,69.44703915715218,60709.17260932922,60778.619648486376,0,1,0,17,10,0,1048
2018-09-04,69.44703915715218,60875.16179275513,60944.60883191228,0,1,0,17,10,0,1048
2018-09-05,69.44703915715218,60466.15073013306,60535.59776929021,0,1,0,17,10,0,1048
2018-09-06,69.44703915715218,59471.34659957886,59540.79363873601,0,1,0,17,10,0,1048
2018-09-07,69.44703915715218,58975.944482803345,59045.3915219605,0,1,0,17,10,0,1048
2018-09-10,69.44703915715218,58222.93711853027,58292.384157687426,0,1,0,17,10,0,1048
2018-09-11,69.44703915715218,59671.63526916504,59741.08230832219,0,1,0,17,10,0,1048
2018-09-12,69.44703915715218,58947.130601882935,59016.57764104009,0,1,0,17,10,0,1048
2018-09-13,69.44703915715218,60351.45560455322,60420.902643710375,0,1,0,17,10,0,1048
2018-09-14,69.44703915715218,59682.999031066895,59752.44607022405,0,1,0,17,10,0,1048
2018-09-17,69.44703915715218,58110.76828956604,58180.21532872319,0,1,0,17,10,0,1048
2018-09-18,69.44703915715218,58198.60110092163,58268.04814007878,0,1,0,17,10,0,1048
2018-09-19,69.44703915715218,58250.66307640076,58320.11011555791,0,1,0,17,10,0,1048
2018-09-20,69.44703915715218,58695.321992874146,58764.7690320313,0,1,0,17,10,0,1048
2018-09-21,49.78203967213631,58085.97971010208,58135.76174977422,0,1,3,17,10,0,1048
2018-09-24,49.78203967213631,58910.993072509766,58960.7751121819,0,1,3,17,10,0,1048
2018-09-25,49.78203967213631,59286.42838573456,59336.210425406694,0,1,3,17,10,0,1048
2018-09-26,49.78203967213631,58831.925838947296,58881.70787861943,0,1,3,17,10,0,1048
2018-09-27,49.78203967213631,60023.56686925888,60073.34890893102,0,1,3,17,10,0,1048
2018-09-28,49.78203967213631,60182.94060087204,60232.722640544176,0,1,3,17,10,0,1048
2018-10-01,64.19454005360603,60621.35420894623,60685.548748999834,0,1,1,17,10,0,1048
2018-10-02,71.42753985524178,61131.485694885254,61202.913234740496,0,1,0,17,10,0,1048
2018-10-03,71.42753985524178,61857.38358879089,61928.811128646135,0,1,0,17,10,0,1048
2018-10-04,71.42753985524178,60754.11379432678,60825.541334182024,0,1,0,17,10,0,1048
2018-10-05,71.42753985524178,59756.89988708496,59828.3274269402,0,1,0,17,10,0,1048
2018-10-08,71.42753985524178,59600.51914024353,59671.94668009877,0,1,0,17,10,0,1048
2018-10-09,71.42753985524178,60422.623722076416,60494.05126193166,0,1,0,17,10,0,1048
2018-10-10,59.31904032826424,57641.975355148315,57701.29439547658,0,1,2,17,10,0,1048
2018-10-11,47.04354003071785,57146.55284309387,57193.59638312459,0,1,4,17,10,0,1048
2018-10-12,47.04354003071785,59180.59817695618,59227.641716986895,0,1,4,17,10,0,1048
2018-10-15,41.045290023088455,57930.76467084885,57971.809960871935,0,1,5,17,10,0,1048
2018-10-16,41.045290023088455,59225.035804748535,59266.08109477162,0,1,5,17,10,0,1048
2018-10-17,41.045290023088455,58964.68550109863,59005.73079112172,0,1,5,17,10,0,1048
2018-10-18,41.045290023088455,57583.73536777496,57624.78065779805,0,1,5,17,10,0,1048
2018-10-19,41.045290023088455,58443.782247543335,58484.82753756642,0,1,5,17,10,0,1048
2018-10-22,41.045290023088455,58800.25925016403,58841.30454018712,0,1,5,17,10,0,1048
2018-10-23,41.045290023088455,59381.80502843857,59422.85031846166,0,1,5,17,10,0,1048
2018-10-24,36.158539801836014,57341.33720111847,57377.495740920305,0,1,6,17,10,0,1048
2018-10-25,36.158539801836014,58635.71315383911,58671.87169364095,0,1,6,17,10,0,1048
2018-10-26,36.158539801836014,57724.199290275574,57760.35783007741,0,1,6,17,10,0,1048
2018-10-29,36.158539801836014,56635.43610954285,56671.59464934468,0,1,6,17,10,0,1048
2018-10-30,36.158539801836014,56917.42245864868,56953.58099845052,0,1,6,17,10,0,1048
2018-10-31,36.158539801836014,58407.34066581726,58443.4992056191,0,1,6,17,10,0,1048
2018-11-01,36.158539801836014,59293.45081138611,59329.609351187944,0,1,6,17,10,0,1048
2018-11-02,36.158539801836014,55426.49989318848,55462.65843299031,0,1,6,17,10,0,1048
2018-11-05,36.158539801836014,53870.639536857605,53906.79807665944,0,1,6,17,10,0,1048
2018-11-06,36.158539801836014,54448.43979167938,54484.59833148122,0,1,6,17,10,0,1048
2018-11-07,36.158539801836014,56099.629019737244,56135.78755953908,0,1,6,17,10,0,1048
2018-11-08,36.158539801836014,55712.5982542038,55748.75679400563,0,1,6,17,10,0,1048
2018-11-09,36.158539801836014,54647.31548786163,54683.47402766347,0,1,6,17,10,0,1048
2018-11-12,36.158539801836014,51907.97116756439,51944.12970736623,0,1,6,17,10,0,1048
2018-11-13,36.158539801836014,51408.974380493164,51445.132920295,0,1,6,17,10,0,1048
2018-11-14,36.158539801836014,49993.30595302582,50029.464492827654,0,1,6,17,10,0,1048
2018-11-15,36.158539801836014,51217.48315143585,51253.64169123769,0,1,6,17,10,0,1048
2018-11-16,36.158539801836014,51773.50053024292,51809.659070044756,0,1,6,17,10,0,1048
2018-11-19,36.158539801836014,49735.954481601715,49772.11302140355,0,1,6,17,10,0,1048
2018-11-20,36.158539801836014,47401.877876758575,47438.03641656041,0,1,6,17,10,0,1048
2018-11-21,36.158539801836014,47346.173183918,47382.331723719835,0,1,6,17,10,0,1048
2018-11-23,36.158539801836014,46149.12225341797,46185.280793219805,0,1,6,17,10,0,1048
2018-11-26,36.158539801836014,46799.969579696655,46836.12811949849,0,1,6,17,10,0,1048
2018-11-27,36.158539801836014,46696.99691438675,46733.155454188585,0,1,6,17,10,0,1048
2018-11-28,36.158539801836014,48481.55882072449,48517.71736052632,0,1,6,17,10,0,1048
2018-11-29,36.158539801836014,48109.84414291382,48146.002682715654,0,1,6,17,10,0,1048
2018-11-30,36.158539801836014,47875.4006319046,47911.55917170644,0,1,6,17,10,0,1048
2018-12-03,36.158539801836014,49524.90656757355,49561.06510737538,0,1,6,17,10,0,1048
2018-12-04,36.158539801836014,47363.762137413025,47399.92067721486,0,1,6,17,10,0,1048
2018-12-06,36.158539801836014,46860.08182430267,46896.24036410451,0,1,6,17,10,0,1048
2018-12-07,36.158539801836014,45200.33227825165,45236.490818053484,0,1,6,17,10,0,1048
2018-12-10,36.158539801836014,45505.99724817276,45542.155787974596,0,1,6,17,10,0,1048
2018-12-11,36.158539801836014,45258.36610984802,45294.52464964986,0,1,6,17,10,0,1048
2018-12-12,36.158539801836014,45387.961616039276,45424.12015584111,0,1,6,17,10,0,1048
2018-12-13,36.158539801836014,45884.48134422302,45920.63988402486,0,1,6,17,10,0,1048
2018-12-14,36.158539801836014,44424.08270263672,44460.241242438555,0,1,6,17,10,0,1048
2018-12-17,36.158539801836014,43984.408661842346,44020.56720164418,0,1,6,17,10,0,1048
2018-12-18,36.158539801836014,44540.02526092529,44576.18380072713,0,1,6,17,10,0,1048
2018-12-19,36.158539801836014,43172.74232959747,43208.90086939931,0,1,6,17,10,0,1048
2018-12-20,36.158539801836014,42080.456158638,42116.61469843984,0,1,6,17,10,0,1048
2018-12-21,32.996289759874344,40470.194647073746,40503.19093683362,0,1,7,17,10,0,1048
2018-12-24,29.772789746522903,39416.116830825806,39445.88962057233,0,1,8,17,10,0,1048
2018-12-26,29.772789746522903,42199.21318435669,42228.98597410321,0,1,8,17,10,0,1048
2018-12-27,29.772789746522903,41923.443059921265,41953.21584966779,0,1,8,17,10,0,1048
2018-12-28,29.772789746522903,41961.10486602783,41990.877655774355,0,1,8,17,10,0,1048
2018-12-31,29.772789746522903,42355.80478096008,42385.577570706606,0,1,8,17,10,0,1048
2019-01-02,29.772789746522903,42382.21287918091,42411.98566892743,0,1,8,17,10,0,1048
2019-01-03,29.772789746522903,38229.92162895203,38259.69441869855,0,1,8,17,10,0,1048
2019-01-04,29.772789746522903,39872.37021446228,39902.1430042088,0,1,8,17,10,0,1048
2019-01-07,29.772789746522903,39805.97944068909,39835.75223043561,0,1,8,17,10,0,1048
2019-01-08,29.772789746522903,40550.014347076416,40579.78713682294,0,1,8,17,10,0,1048
2019-01-09,29.772789746522903,41224.497692108154,41254.27048185468,0,1,8,17,10,0,1048
2019-01-10,29.772789746522903,41358.62779998779,41388.400589734316,0,1,8,17,10,0,1048
2019-01-11,29.772789746522903,40958.34057998657,40988.113369733095,0,1,8,17,10,0,1048
2019-01-14,29.772789746522903,40336.87966918945,40366.652458935976,0,1,8,17,10,0,1048
2019-01-15,29.772789746522903,41172.934925079346,41202.70771482587,0,1,8,17,10,0,1048
2019-01-16,29.772789746522903,41666.373613357544,41696.14640310407,0,1,8,17,10,0,1048
2019-01-17,29.772789746522903,41914.96216392517,41944.734953671694,0,1,8,17,10,0,1048
2019-01-18,29.772789746522903,42122.1492767334,42151.92206647992,0,1,8,17,10,0,1048
2019-01-22,29.772789746522903,41178.12578582764,41207.89857557416,0,1,8,17,10,0,1048
2019-01-23,29.772789746522903,41331.747859954834,41361.52064970136,0,1,8,17,10,0,1048
2019-01-24,29.772789746522903,41017.545206069946,41047.31799581647,0,1,8,17,10,0,1048
2019-01-25,29.772789746522903,42359.718912124634,42389.49170187116,0,1,8,17,10,0,1048
2019-01-28,29.772789746522903,41959.1101398468,41988.882929593325,0,1,8,17,10,0,1048
2019-01-29,29.772789746522903,41527.569414138794,41557.34220388532,0,1,8,17,10,0,1048
2019-01-30,29.772789746522903,44328.29235839844,44358.06514814496,0,1,8,17,10,0,1048
2019-01-31,29.772789746522903,44651.36163139343,44681.134421139956,0,1,8,17,10,0,1048
2019-02-01,29.772789746522903,44673.115100860596,44702.88789060712,0,1,8,17,10,0,1048
2019-02-04,29.772789746522903,45928.394651412964,45958.16744115949,0,1,8,17,10,0,1048
2019-02-05,29.772789746522903,46712.49971199036,46742.27250173688,0,1,8,17,10,0,1048
2019-02-06,29.772789746522903,46708.47245788574,46738.245247632265,0,1,8,17,10,0,1048
2019-02-07,29.772789746522903,45822.50100135803,45852.273791104555,0,1,8,17,10,0,1048
2019-02-08,29.772789746522903,45680.48829650879,45710.26108625531,0,1,8,17,10,0,1048
2019-02-11,29.772789746522903,45430.81008720398,45460.5828769505,0,1,8,17,10,0,1048
2019-02-12,29.772789746522903,45827.478507995605,45857.25129774213,0,1,8,17,10,0,1048
2019-02-13,29.772789746522903,45638.11840057373,45667.89119032025,0,1,8,17,10,0,1048
2019-02-14,29.772789746522903,45796.279457092285,45826.05224683881,0,1,8,17,10,0,1048
2019-02-15,29.772789746522903,45698.47317695618,45728.2459667027,0,1,8,17,10,0,1048
2019-02-19,29.772789746522903,45832.80307388306,45862.57586362958,0,1,8,17,10,0,1048
2019-02-20,29.772789746522903,46113.916021347046,46143.68881109357,0,1,8,17,10,0,1048
2019-02-21,29.772789746522903,45840.44900894165,45870.22179868817,0,1,8,17,10,0,1048
2019-02-22,29.772789746522903,46353.2329750061,46383.00576475263,0,1,8,17,10,0,1048
2019-02-25,29.772789746522903,46688.857873916626,46718.63066366315,0,1,8,17,10,0,1048
2019-02-26,29.772789746522903,46716.820110321045,46746.59290006757,0,1,8,17,10,0,1048
2019-02-27,29.772789746522903,46877.34108161926,46907.113871365786,0,1,8,17,10,0,1048
2019-02-28,29.772789746522903,46433.98604774475,46463.758837491274,0,1,8,17,10,0,1048
2019-03-01,29.772789746522903,46894.31562995911,46924.08841970563,0,1,8,17,10,0,1048
2019-03-04,29.772789746522903,47116.43561935425,47146.20840910077,0,1,8,17,10,0,1048
2019-03-05,29.772789746522903,47029.87068557739,47059.643475323915,0,1,8,17,10,0,1048
2019-03-06,29.772789746522903,46761.943141937256,46791.71593168378,0,1,8,17,10,0,1048
2019-03-07,29.772789746522903,46224.13565444946,46253.908444195986,0,1,8,17,10,0,1048
2019-03-08,29.772789746522903,46340.06930923462,46369.84209898114,0,1,8,17,10,0,1048
2019-03-11,29.772789746522903,47936.19574928284,47965.96853902936,0,1,8,17,10,0,1048
2019-03-12,29.772789746522903,48464.311294555664,48494.08408430219,0,1,8,17,10,0,1048
2019-03-13,33.99753978848457,48679.048248291016,48713.0457880795,0,1,7,17,10,0,1048
2019-03-14,33.99753978848457,49205.7082157135,49239.705755501986,0,1,7,17,10,0,1048
2019-03-15,42.551539689302444,49807.87896108627,49850.430500775576,0,1,5,17,10,0,1048
2019-03-18,42.551539689302444,50299.62687969208,50342.17841938138,0,1,5,17,10,0,1048
2019-03-19,51.39553955197334,49906.050605773926,49957.4461453259,0,1,3,17,10,0,1048
2019-03-20,51.39553955197334,50351.81594133377,50403.211480885744,0,1,3,17,10,0,1048
2019-03-21,60.5375397503376,52167.018530368805,52227.55607011914,0,1,1,17,10,0,1048
2019-03-22,60.5375397503376,51080.213945388794,51140.75148513913,0,1,1,17,10,0,1048
2019-03-25,60.5375397503376,50465.718613147736,50526.25615289807,0,1,1,17,10,0,1048
2019-03-26,60.5375397503376,49959.7026720047,50020.24021175504,0,1,1,17,10,0,1048
2019-03-27,60.5375397503376,50400.801837444305,50461.33937719464,0,1,1,17,10,0,1048
2019-03-28,60.5375397503376,50467.90589570999,50528.44343546033,0,1,1,17,10,0,1048
2019-03-29,60.5375397503376,50794.94788503647,50855.485424786806,0,1,1,17,10,0,1048
2019-04-01,60.5375397503376,51155.685795784,51216.223335534334,0,1,1,17,10,0,1048
2019-04-02,60.5375397503376,51883.773451805115,51944.31099155545,0,1,1,17,10,0,1048
2019-04-03,60.5375397503376,52242.5101146698,52303.04765442014,0,1,1,17,10,0,1048
2019-04-04,60.5375397503376,52308.05612659454,52368.59366634488,0,1,1,17,10,0,1048
2019-04-05,60.5375397503376,52656.01007986069,52716.547619611025,0,1,1,17,10,0,1048
2019-04-08,60.5375397503376,53464.69302749634,53525.230567246675,0,1,1,17,10,0,1048
2019-04-09,60.5375397503376,53302.97447347641,53363.51201322675,0,1,1,17,10,0,1048
2019-04-10,60.5375397503376,53603.52419471741,53664.061734467745,0,1,1,17,10,0,1048
2019-04-11,60.5375397503376,53159.022033691406,53219.559573441744,0,1,1,17,10,0,1048
2019-04-12,60.5375397503376,53144.39730834961,53204.93484809995,0,1,1,17,10,0,1048
2019-04-15,60.5375397503376,53239.08872175217,53299.626261502504,0,1,1,17,10,0,1048
2019-04-16,60.5375397503376,53254.73827171326,53315.275811463594,0,1,1,17,10,0,1048
2019-04-17,60.5375397503376,54273.977538108826,54334.51507785916,0,1,1,17,10,0,1048
2019-04-18,60.5375397503376,54469.77733659744,54530.31487634778,0,1,1,17,10,0,1048
2019-04-22,60.5375397503376,54639.99475860596,54700.532298356295,0,1,1,17,10,0,1048
2019-04-23,60.5375397503376,55424.34727239609,55484.884812146425,0,1,1,17,10,0,1048
2019-04-24,60.5375397503376,55328.883189201355,55389.42072895169,0,1,1,17,10,0,1048
2019-04-25,60.5375397503376,54831.49976873398,54892.037308484316,0,1,1,17,10,0,1048
2019-04-26,47.15679004788399,54579.50177669525,54626.658566743135,0,1,4,17,10,0,1048
2019-04-29,47.15679004788399,54677.2891330719,54724.44592311978,0,1,4,17,10,0,1048
2019-04-30,47.15679004788399,53594.23488903046,53641.39167907834,0,1,4,17,10,0,1048
2019-05-01,47.15679004788399,56154.03946018219,56201.196250230074,0,1,4,17,10,0,1048
2019-05-02,47.15679004788399,55801.72905921936,55848.885849267244,0,1,4,17,10,0,1048
2019-05-03,47.15679004788399,56509.51001739502,56556.6668074429,0,1,4,17,10,0,1048
2019-05-06,47.15679004788399,55654.009216308594,55701.16600635648,0,1,4,17,10,0,1048
2019-05-07,38.55678966641426,54170.2380027771,54208.794792443514,0,1,6,17,10,0,1048
2019-05-08,38.55678966641426,54174.27174282074,54212.828532487154,0,1,6,17,10,0,1048
2019-05-09,30.109289437532425,53606.407302856445,53636.51659229398,0,1,8,17,10,0,1048
2019-05-10,30.109289437532425,52677.32808494568,52707.43737438321,0,1,8,17,10,0,1048
2019-05-13,26.108039647340775,49643.21454882622,49669.32258847356,0,1,9,17,10,0,1048
2019-05-14,26.108039647340775,50415.82463026047,50441.93266990781,0,1,9,17,10,0,1048
2019-05-15,26.108039647340775,51031.24168968201,51057.34972932935,0,1,9,17,10,0,1048
2019-05-16,26.108039647340775,50816.95720720291,50843.06524685025,0,1,9,17,10,0,1048
2019-05-17,26.108039647340775,50504.846594810486,50530.95463445783,0,1,9,17,10,0,1048
2019-05-20,26.108039647340775,48935.014150857925,48961.122190505266,0,1,9,17,10,0,1048
2019-05-21,26.108039647340775,49860.63409972191,49886.74213936925,0,1,9,17,10,0,1048
2019-05-22,26.108039647340775,48846.627015829086,48872.73505547643,0,1,9,17,10,0,1048
2019-05-23,26.108039647340775,48024.47328519821,48050.58132484555,0,1,9,17,10,0,1048
2019-05-24,26.108039647340775,47834.391404390335,47860.499444037676,0,1,9,17,10,0,1048
2019-05-28,26.108039647340775,47638.308139801025,47664.416179448366,0,1,9,17,10,0,1048
2019-05-29,26.108039647340775,47405.22246646881,47431.33050611615,0,1,9,17,10,0,1048
2019-05-30,26.108039647340775,47645.65155339241,47671.75959303975,0,1,9,17,10,0,1048
2019-05-31,26.108039647340775,46785.59842348099,46811.70646312833,0,1,9,17,10,0,1048
2019-06-03,26.108039647340775,46276.743953228,46302.85199287534,0,1,9,17,10,0,1048
2019-06-04,26.108039647340775,47967.67316651344,47993.781206160784,0,1,9,17,10,0,1048
2019-06-05,26.108039647340775,48728.21822690964,48754.32626655698,0,1,9,17,10,0,1048
2019-06-06,26.108039647340775,49445.10081720352,49471.20885685086,0,1,9,17,10,0,1048
2019-06-07,26.108039647340775,50749.38754963875,50775.49558928609,0,1,9,17,10,0,1048
2019-06-10,26.108039647340775,51404.60124826431,51430.70928791165,0,1,9,17,10,0,1048
2019-06-11,26.108039647340775,51992.8047645092,52018.91280415654,0,1,9,17,10,0,1048
2019-06-12,26.108039647340775,51818.87700867653,51844.98504832387,0,1,9,17,10,0,1048
2019-06-13,26.108039647340775,51820.91323471069,51847.021274358034,0,1,9,17,10,0,1048
2019-06-14,26.108039647340775,51449.60142302513,51475.70946267247,0,1,9,17,10,0,1048
2019-06-17,26.108039647340775,51766.640594005585,51792.748633652925,0,1,9,17,10,0,1048
2019-06-18,26.108039647340775,52970.78255319595,52996.890592843294,0,1,9,17,10,0,1048
2019-06-19,26.108039647340775,52820.95636844635,52847.06440809369,0,1,9,17,10,0,1048
2019-06-20,26.108039647340775,53235.64690876007,53261.75494840741,0,1,9,17,10,0,1048
2019-06-21,26.108039647340775,53065.60202527046,53091.7100649178,0,1,9,17,10,0,1048
2019-06-24,26.108039647340775,53011.89763379097,53038.00567343831,0,1,9,17,10,0,1048
